normalized	headword	source	sourceUrl
TOQBÛNA	toqbûna	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûna
TOQBÛNEK	toqbûnek	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûnek
TOQBÛNEKE	toqbûneke	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûneke
TOQBÛNEKÊ	toqbûnekê	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûnekê
TOQBÛNIN	toqbûnin	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûnin
TOQBÛNÊ	toqbûnê	kuwiktionary	https://ku.wiktionary.org/wiki/toqbûnê
TOQE KIRIN	toqe kirin	kuwiktionary	https://ku.wiktionary.org/wiki/toqe_kirin
TOR TOR DIGERÊ, KARIKÎ XWE NAKÊ	tor tor digerê, karikî xwe nakê	kuwiktionary	https://ku.wiktionary.org/wiki/tor_tor_digerê,_karikî_xwe_nakê
TORAQA ÎRO JI RÛNÊ SIBÊ ÇÊTIR E	toraqa îro ji rûnê sibê çêtir e	kuwiktionary	https://ku.wiktionary.org/wiki/toraqa_îro_ji_rûnê_sibê_çêtir_e
TORBEYEK XWÊ BI HEV RE XWARIN	torbeyek xwê bi hev re xwarin	kuwiktionary	https://ku.wiktionary.org/wiki/torbeyek_xwê_bi_hev_re_xwarin
TOREBÛNA	torebûna	kuwiktionary	https://ku.wiktionary.org/wiki/torebûna
TOREBÛNEK	torebûnek	kuwiktionary	https://ku.wiktionary.org/wiki/torebûnek
TOREBÛNÊ	torebûnê	kuwiktionary	https://ku.wiktionary.org/wiki/torebûnê
TOREN	toren	kuwiktionary	https://ku.wiktionary.org/wiki/toren
TORENA	torena	kuwiktionary	https://ku.wiktionary.org/wiki/torena
TORENAN	torenan	kuwiktionary	https://ku.wiktionary.org/wiki/torenan
TORENEK	torenek	kuwiktionary	https://ku.wiktionary.org/wiki/torenek
TORENEKE	toreneke	kuwiktionary	https://ku.wiktionary.org/wiki/toreneke
TORENEKÊ	torenekê	kuwiktionary	https://ku.wiktionary.org/wiki/torenekê
TORENIN	torenin	kuwiktionary	https://ku.wiktionary.org/wiki/torenin
TORENINAN	toreninan	kuwiktionary	https://ku.wiktionary.org/wiki/toreninan
TORENINE	torenine	kuwiktionary	https://ku.wiktionary.org/wiki/torenine
TORENÊ	torenê	kuwiktionary	https://ku.wiktionary.org/wiki/torenê
TORENÊN	torenên	kuwiktionary	https://ku.wiktionary.org/wiki/torenên
TORET	toret	kuwiktionary	https://ku.wiktionary.org/wiki/toret
TORINCÎTÎ	torincîtî	kuwiktionary	https://ku.wiktionary.org/wiki/torincîtî
TORPÎDO	Torpîdo	kuwiktionary	https://ku.wiktionary.org/wiki/Torpîdo
TORRE BÛN	torre bûn	kuwiktionary	https://ku.wiktionary.org/wiki/torre_bûn
TORREBÛN	torrebûn	kuwiktionary	https://ku.wiktionary.org/wiki/torrebûn
TORREBÛNEKÊ	torrebûnekê	kuwiktionary	https://ku.wiktionary.org/wiki/torrebûnekê
TORREBÛNIN	torrebûnin	kuwiktionary	https://ku.wiktionary.org/wiki/torrebûnin
TORREDAR	torredar	kuwiktionary	https://ku.wiktionary.org/wiki/torredar
TORREKIRÎ	torrekirî	kuwiktionary	https://ku.wiktionary.org/wiki/torrekirî
TORÎTÎ	torîtî	kuwiktionary	https://ku.wiktionary.org/wiki/torîtî
TOSIN	Tosin	kuwiktionary	https://ku.wiktionary.org/wiki/Tosin
TOSINANE	tosinane	kuwiktionary	https://ku.wiktionary.org/wiki/tosinane
TOSINÎ	tosinî	kuwiktionary	https://ku.wiktionary.org/wiki/tosinî
TOT LI SER ÊR BIXWÎNE	tot li ser êr bixwîne	kuwiktionary	https://ku.wiktionary.org/wiki/tot_li_ser_êr_bixwîne
TOTAK	totak	kuwiktionary	https://ku.wiktionary.org/wiki/totak
TOTERÎK	toterîk	kuwiktionary	https://ku.wiktionary.org/wiki/toterîk
TOTLAN	totlan	kuwiktionary	https://ku.wiktionary.org/wiki/totlan
TOTLANÎ	totlanî	kuwiktionary	https://ku.wiktionary.org/wiki/totlanî
TOTYAYÎ	totyayî	kuwiktionary	https://ku.wiktionary.org/wiki/totyayî
TOTÎK	totîk	kuwiktionary	https://ku.wiktionary.org/wiki/totîk
TOTÎKA	totîka	kuwiktionary	https://ku.wiktionary.org/wiki/totîka
TOTÎKEK	totîkek	kuwiktionary	https://ku.wiktionary.org/wiki/totîkek
TOTÎKEKE	totîkeke	kuwiktionary	https://ku.wiktionary.org/wiki/totîkeke
TOTÎKEKÊ	totîkekê	kuwiktionary	https://ku.wiktionary.org/wiki/totîkekê
TOTÎKIN	totîkin	kuwiktionary	https://ku.wiktionary.org/wiki/totîkin
TOTÎKÊ	totîkê	kuwiktionary	https://ku.wiktionary.org/wiki/totîkê
TOVDAN	tovdan	kuwiktionary	https://ku.wiktionary.org/wiki/tovdan
TOVDANA	tovdana	kuwiktionary	https://ku.wiktionary.org/wiki/tovdana
TOVDANEK	tovdanek	kuwiktionary	https://ku.wiktionary.org/wiki/tovdanek
TOVDANEKE	tovdaneke	kuwiktionary	https://ku.wiktionary.org/wiki/tovdaneke
TOVDANEKÊ	tovdanekê	kuwiktionary	https://ku.wiktionary.org/wiki/tovdanekê
TOVDANIN	tovdanin	kuwiktionary	https://ku.wiktionary.org/wiki/tovdanin
TOVDANÊ	tovdanê	kuwiktionary	https://ku.wiktionary.org/wiki/tovdanê
TOVNEKIRÎ	tovnekirî	kuwiktionary	https://ku.wiktionary.org/wiki/tovnekirî
TOVÇAY	tovçay	kuwiktionary	https://ku.wiktionary.org/wiki/tovçay
TOVÇÎN	tovçîn	kuwiktionary	https://ku.wiktionary.org/wiki/tovçîn
TOVÇÎNÎ	tovçînî	kuwiktionary	https://ku.wiktionary.org/wiki/tovçînî
TOVÊ KU DIJMIN BIREŞÎNIN, DÊ STIRIYAN ŞÎN BIKE	tovê ku dijmin bireşînin, dê stiriyan şîn bike	kuwiktionary	https://ku.wiktionary.org/wiki/tovê_ku_dijmin_bireşînin,_dê_stiriyan_şîn_bike
TOVÊ XWÊ YE, PISÊ HÊSTIRÊ YE	tovê xwê ye, pisê hêstirê ye	kuwiktionary	https://ku.wiktionary.org/wiki/tovê_xwê_ye,_pisê_hêstirê_ye
TOVÊ YANSONÎ	tovê yansonî	kuwiktionary	https://ku.wiktionary.org/wiki/tovê_yansonî
TOX KIRIN	tox kirin	kuwiktionary	https://ku.wiktionary.org/wiki/tox_kirin
TOXARÎ	toxarî	kuwiktionary	https://ku.wiktionary.org/wiki/toxarî
TOZANDIN	tozandin	kuwiktionary	https://ku.wiktionary.org/wiki/tozandin
TOZDAR	tozdar	kuwiktionary	https://ku.wiktionary.org/wiki/tozdar
TOZDARÎ	tozdarî	kuwiktionary	https://ku.wiktionary.org/wiki/tozdarî
TOZKIRÎ	tozkirî	kuwiktionary	https://ku.wiktionary.org/wiki/tozkirî
TOZKÊŞ	tozkêş	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêş
TOZKÊŞA	tozkêşa	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêşa
TOZKÊŞEK	tozkêşek	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêşek
TOZKÊŞEKÊ	tozkêşekê	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêşekê
TOZKÊŞIN	tozkêşin	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêşin
TOZKÊŞÊ	tozkêşê	kuwiktionary	https://ku.wiktionary.org/wiki/tozkêşê
TOZÎ KIRIN	tozî kirin	kuwiktionary	https://ku.wiktionary.org/wiki/tozî_kirin
TOZÛBA	tozûba	kuwiktionary	https://ku.wiktionary.org/wiki/tozûba
TOŞ	toş	kuwiktionary	https://ku.wiktionary.org/wiki/toş
TOŞA	toşa	kuwiktionary	https://ku.wiktionary.org/wiki/toşa
TOŞE	toşe	kuwiktionary	https://ku.wiktionary.org/wiki/toşe
TOŞEK	toşek	kuwiktionary	https://ku.wiktionary.org/wiki/toşek
TOŞEKÊ	toşekê	kuwiktionary	https://ku.wiktionary.org/wiki/toşekê
TOŞEYEK	toşeyek	kuwiktionary	https://ku.wiktionary.org/wiki/toşeyek
TOŞEYIN	toşeyin	kuwiktionary	https://ku.wiktionary.org/wiki/toşeyin
TOŞIN	toşin	kuwiktionary	https://ku.wiktionary.org/wiki/toşin
TOŞKIRIN	toşkirin	kuwiktionary	https://ku.wiktionary.org/wiki/toşkirin
TOŞÊ	toşê	kuwiktionary	https://ku.wiktionary.org/wiki/toşê
TR	tr	kuwiktionary	https://ku.wiktionary.org/wiki/tr
TRABZAN	trabzan	kuwiktionary	https://ku.wiktionary.org/wiki/trabzan
TRABZANA	trabzana	kuwiktionary	https://ku.wiktionary.org/wiki/trabzana
TRABZANEK	trabzanek	kuwiktionary	https://ku.wiktionary.org/wiki/trabzanek
TRABZANEKÊ	trabzanekê	kuwiktionary	https://ku.wiktionary.org/wiki/trabzanekê
TRABZANIN	trabzanin	kuwiktionary	https://ku.wiktionary.org/wiki/trabzanin
TRABZANÊ	trabzanê	kuwiktionary	https://ku.wiktionary.org/wiki/trabzanê
TRAFÎK LAÊT	trafîk laêt	kuwiktionary	https://ku.wiktionary.org/wiki/trafîk_laêt
TRANCELIKE	trancelike	kuwiktionary	https://ku.wiktionary.org/wiki/trancelike
TRANSFERBÛNÊ	transferbûnê	kuwiktionary	https://ku.wiktionary.org/wiki/transferbûnê
TRANSFERKER	transferker	kuwiktionary	https://ku.wiktionary.org/wiki/transferker
TRANSFERKERA	transferkera	kuwiktionary	https://ku.wiktionary.org/wiki/transferkera
TRANSFERKERAN	transferkeran	kuwiktionary	https://ku.wiktionary.org/wiki/transferkeran
TRANSFERKEREK	transferkerek	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerek
TRANSFERKEREKE	transferkereke	kuwiktionary	https://ku.wiktionary.org/wiki/transferkereke
TRANSFERKEREKÊ	transferkerekê	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerekê
TRANSFERKEREKÎ	transferkerekî	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerekî
TRANSFERKERIN	transferkerin	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerin
TRANSFERKERINAN	transferkerinan	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerinan
TRANSFERKERINE	transferkerine	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerine
TRANSFERKERINO	transferkerino	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerino
TRANSFERKERO	transferkero	kuwiktionary	https://ku.wiktionary.org/wiki/transferkero
TRANSFERKERÊ	transferkerê	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerê
TRANSFERKERÊN	transferkerên	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerên
TRANSFERKERÎ	transferkerî	kuwiktionary	https://ku.wiktionary.org/wiki/transferkerî
TRANSFERKIRINÊ	transferkirinê	kuwiktionary	https://ku.wiktionary.org/wiki/transferkirinê
TRANSFERKIRÎ	transferkirî	kuwiktionary	https://ku.wiktionary.org/wiki/transferkirî
TRANSITÎV	transitîv	kuwiktionary	https://ku.wiktionary.org/wiki/transitîv
TRANSLÎTERASYON	translîterasyon	kuwiktionary	https://ku.wiktionary.org/wiki/translîterasyon
TRANSNASYONAL	transnasyonal	kuwiktionary	https://ku.wiktionary.org/wiki/transnasyonal
TRANSNASYONALANE	transnasyonalane	kuwiktionary	https://ku.wiktionary.org/wiki/transnasyonalane
TRANSNASYONALÎ	transnasyonalî	kuwiktionary	https://ku.wiktionary.org/wiki/transnasyonalî
TRANSPARENCY	transparency	kuwiktionary	https://ku.wiktionary.org/wiki/transparency
TRAWMATÎK	trawmatîk	kuwiktionary	https://ku.wiktionary.org/wiki/trawmatîk
TRAWMATÎKÎ	trawmatîkî	kuwiktionary	https://ku.wiktionary.org/wiki/trawmatîkî
TRAWMAYÎ	trawmayî	kuwiktionary	https://ku.wiktionary.org/wiki/trawmayî
TRILLED	trilled	kuwiktionary	https://ku.wiktionary.org/wiki/trilled
TRIMPÊLA AGIRVEMIRANDINÊ	trimpêla agirvemirandinê	kuwiktionary	https://ku.wiktionary.org/wiki/trimpêla_agirvemirandinê
TRIYASLON	triyaslon	kuwiktionary	https://ku.wiktionary.org/wiki/triyaslon
TRIYO	triyo	kuwiktionary	https://ku.wiktionary.org/wiki/triyo
TROPÎK	tropîk	kuwiktionary	https://ku.wiktionary.org/wiki/tropîk
TROPÎKA	tropîka	kuwiktionary	https://ku.wiktionary.org/wiki/tropîka
TROPÎKAN	tropîkan	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkan
TROPÎKEK	tropîkek	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkek
TROPÎKEKE	tropîkeke	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkeke
TROPÎKEKÊ	tropîkekê	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkekê
TROPÎKIN	tropîkin	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkin
TROPÎKINAN	tropîkinan	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkinan
TROPÎKÊ	tropîkê	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkê
TROPÎKÊN	tropîkên	kuwiktionary	https://ku.wiktionary.org/wiki/tropîkên
TROYA	Troya	kuwiktionary	https://ku.wiktionary.org/wiki/Troya
TRUVA	Truva	kuwiktionary	https://ku.wiktionary.org/wiki/Truva
TRÊNVANÎ	trênvanî	kuwiktionary	https://ku.wiktionary.org/wiki/trênvanî
TRÊNXANE	trênxane	kuwiktionary	https://ku.wiktionary.org/wiki/trênxane
TRÊNXANEYEK	trênxaneyek	kuwiktionary	https://ku.wiktionary.org/wiki/trênxaneyek
TRÊNXANEYIN	trênxaneyin	kuwiktionary	https://ku.wiktionary.org/wiki/trênxaneyin
TRÎFEL	trîfel	kuwiktionary	https://ku.wiktionary.org/wiki/trîfel
TRÎFELA	trîfela	kuwiktionary	https://ku.wiktionary.org/wiki/trîfela
TRÎFELAN	trîfelan	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelan
TRÎFELEK	trîfelek	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelek
TRÎFELEKE	trîfeleke	kuwiktionary	https://ku.wiktionary.org/wiki/trîfeleke
TRÎFELEKÊ	trîfelekê	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelekê
TRÎFELIN	trîfelin	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelin
TRÎFELINAN	trîfelinan	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelinan
TRÎFELINE	trîfeline	kuwiktionary	https://ku.wiktionary.org/wiki/trîfeline
TRÎFELÊ	trîfelê	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelê
TRÎFELÊN	trîfelên	kuwiktionary	https://ku.wiktionary.org/wiki/trîfelên
TRÎNÎTROTOLUEN	trînîtrotoluen	kuwiktionary	https://ku.wiktionary.org/wiki/trînîtrotoluen
TSWANA	tswana	kuwiktionary	https://ku.wiktionary.org/wiki/tswana
TSWANAYÎ	tswanayî	kuwiktionary	https://ku.wiktionary.org/wiki/tswanayî
TSWANAYÎTÎ	tswanayîtî	kuwiktionary	https://ku.wiktionary.org/wiki/tswanayîtî
TU AVÊ JI TEYR Û TILÛRAN BIXWAZÎ	tu avê ji teyr û tilûran bixwazî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_avê_ji_teyr_û_tilûran_bixwazî
TU BERXWE NEBÎNÎ	tu berxwe nebînî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_berxwe_nebînî
TU BEXT MIRADA NEVÎNE	tu bext mirada nevîne	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bext_mirada_nevîne
TU BEXT-MIRADA NEBÎNÎ	tu bext-mirada nebînî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bext-mirada_nebînî
TU BI CINAN BIKEVÎ	tu bi cinan bikevî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_cinan_bikevî
TU BI GOŞTÊ CANÊ XWE KEVÎ	tu bi goştê canê xwe kevî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_goştê_canê_xwe_kevî
TU BI GULEYEKE NEŞÛŞTÎ HERÎ	tu bi guleyeke neşûştî herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_guleyeke_neşûştî_herî
TU BI HALÊ NE TU HAL KEVÎ	tu bi halê ne tu hal kevî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_halê_ne_tu_hal_kevî
TU BI KANSERE BIKEVÎ	tu bi kansere bikevî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_kansere_bikevî
TU BI KEFA SEGÊ HAR HERÎ	tu bi kefa segê har herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_kefa_segê_har_herî
TU BI MIRADA XWE ŞA NEBÎ	tu bi mirada xwe şa nebî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_mirada_xwe_şa_nebî
TU BI MIRADÊ XWE ŞA NEBÎ	tu bi miradê xwe şa nebî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_miradê_xwe_şa_nebî
TU BI RÊKEKÊ DE ÇÛ BILA ÇÎK JI BER LINGID TE BIFIRIN	tu bi rêkekê de çû bila çîk ji ber lingid te bifirin	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_rêkekê_de_çû_bila_çîk_ji_ber_lingid_te_bifirin
TU BI SAXÎ BIKEVÎ GORÊ	tu bi saxî bikevî gorê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_saxî_bikevî_gorê
TU BI TIVINGÊ NE MIR, TÊ BI VÎ HÎMÎ JÎ NEMIRÎ	tu bi tivingê ne mir, tê bi vî hîmî jî nemirî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_tivingê_ne_mir,_tê_bi_vî_hîmî_jî_nemirî
TU BI WÊ HESRETÊ HERÎ	tu bi wê hesretê herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_wê_hesretê_herî
TU BI XEWÊ KEVÎ Û JÊ RANEBÎ	tu bi xewê kevî û jê ranebî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_xewê_kevî_û_jê_ranebî
TU BI XURYA HERÎ	tu bi xurya herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_xurya_herî
TU BI XURÎYAN HERÎ	tu bi xurîyan herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_xurîyan_herî
TU BI XWE DE BIKEVÎ Û ZIRARA TE NEGIHÊJE TU KESÎ	tu bi xwe de bikevî û zirara te negihêje tu kesî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_xwe_de_bikevî_û_zirara_te_negihêje_tu_kesî
TU BI YEKÎ RA BI RÊYEKÊ DE ÇÛ, BI XWE DI RÊ RA MEŞÎ Û TU JÎ DA ALIYÊ RÊ, CAREK DIN VÊ RE MED-MESTÎN	tu bi yekî ra bi rêyekê de çû, bi xwe di rê ra meşî û tu jî da aliyê rê, carek din vê re med-mestîn	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_yekî_ra_bi_rêyekê_de_çû,_bi_xwe_di_rê_ra_meşî_û_tu_jî_da_aliyê_rê,_carek_din_vê_re_med-mestîn
TU BI YEKÎ RE BÛ HEVAL GEREKE HÛN ÇÊLKA BI HEV RE DERXIN	tu bi yekî re bû heval gereke hûn çêlka bi hev re derxin	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bi_yekî_re_bû_heval_gereke_hûn_çêlka_bi_hev_re_derxin
TU BIBÎ BENIŞTÊ DEVÊ XELQÊ	tu bibî beniştê devê xelqê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_beniştê_devê_xelqê
TU BIBÎ JÛJÎ	tu bibî jûjî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_jûjî
TU BIBÎ KOMEK HESTÎ	tu bibî komek hestî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_komek_hestî
TU BIBÎ KOMEK HESTÎ, BIKEVÎ BER VÎ DESTÎ	tu bibî komek hestî, bikevî ber vî destî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_komek_hestî,_bikevî_ber_vî_destî
TU BIBÎ KOMEK HESTÎ; BIKEVÎ NAV VÎ DESTÎ	tu bibî komek hestî; bikevî nav vî destî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_komek_hestî;_bikevî_nav_vî_destî
TU BIBÎ MOVIK Û HESTÎ	tu bibî movik û hestî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_movik_û_hestî
TU BIBÎ PIÇ Û PARÎ	tu bibî piç û parî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_piç_û_parî
TU BIBÎ PIÇ Û PARÎ Û HER PARÇEYEKÎ TE DI TÛREKÎ DE VEŞÊRIN	tu bibî piç û parî û her parçeyekî te di tûrekî de veşêrin	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_piç_û_parî_û_her_parçeyekî_te_di_tûrekî_de_veşêrin
TU BIBÎ ŞÎVA GURA	tu bibî şîva gura	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_şîva_gura
TU BIBÎ ŞÎVA GURAN	tu bibî şîva guran	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bibî_şîva_guran
TU BIKEVÎ BER DESTÊ DÊMARÎYAN	tu bikevî ber destê dêmarîyan	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bikevî_ber_destê_dêmarîyan
TU BIN ERD BI	tu bin erd bi	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bin_erd_bi
TU BINERD BÎ	tu binerd bî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_binerd_bî
TU BIQURÇIMÎ	tu biqurçimî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_biqurçimî
TU BIXAZÊ KEREK TE HEBÊ BIXWAZ DU KER CÎRANA HEBIN	tu bixazê kerek te hebê bixwaz du ker cîrana hebin	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bixazê_kerek_te_hebê_bixwaz_du_ker_cîrana_hebin
TU BO XWE ÇI DIDANÎ	tu bo xwe çi didanî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bo_xwe_çi_didanî
TU BÊ DÛNDE HERÎ	tu bê dûnde herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bê_dûnde_herî
TU BÊ WÊRT BIÇÎ	tu bê wêrt biçî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bê_wêrt_biçî
TU BÊMIRAZ HERÎ	tu bêmiraz herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bêmiraz_herî
TU BÊWÊRT BIÇÎ	tu bêwêrt biçî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bêwêrt_biçî
TU BÊÛRT HERÎ	tu bêûrt herî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bêûrt_herî
TU BÛ HEVAL YEKÎ Û HÛN JI HEVDU XEYIDÎN MILA SÛCÊ WÎ BÊ	tu bû heval yekî û hûn ji hevdu xeyidîn mila sûcê wî bê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bû_heval_yekî_û_hûn_ji_hevdu_xeyidîn_mila_sûcê_wî_bê
TU BÛ MÎR, XWEDÊ MEKE BÎR	tu bû mîr, xwedê meke bîr	kuwiktionary	https://ku.wiktionary.org/wiki/tu_bû_mîr,_xwedê_meke_bîr
TU CAR RÊYA TE RAST NEÇE	tu car rêya te rast neçe	kuwiktionary	https://ku.wiktionary.org/wiki/tu_car_rêya_te_rast_neçe
TU CAR RÎYA TE RAST NEÇE	tu car rîya te rast neçe	kuwiktionary	https://ku.wiktionary.org/wiki/tu_car_rîya_te_rast_neçe
TU CEHNIMÊ ( DOJEH ) NEBÎNÊ CINET ( BIHUŞT ) BI TE XWAŞ NABÊ	tu cehnimê ( dojeh ) nebînê cinet ( bihuşt ) bi te xwaş nabê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_cehnimê_(_dojeh_)_nebînê_cinet_(_bihuşt_)_bi_te_xwaş_nabê
TU DER	tu der	kuwiktionary	https://ku.wiktionary.org/wiki/tu_der
TU DERPÎYÊ SOR LI BER SERÊ XWE NEBÎNÎ	tu derpîyê sor li ber serê xwe nebînî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_derpîyê_sor_li_ber_serê_xwe_nebînî
TU DERÊ JI XELKÊ RA GOŞT DIBRÊJÊ Û TU TÊ JI MIN RE WÊ ÇÊROKÊ DIBÊJÊ	tu derê ji xelkê ra goşt dibrêjê û tu tê ji min re wê çêrokê dibêjê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_derê_ji_xelkê_ra_goşt_dibrêjê_û_tu_tê_ji_min_re_wê_çêrokê_dibêjê
TU DI AVA GÛ DE BIXENIQÎ	tu di ava gû de bixeniqî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_ava_gû_de_bixeniqî
TU DI AVA GÛYÎ DE BIXENIQÎ	tu di ava gûyî de bixeniqî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_ava_gûyî_de_bixeniqî
TU DI BER TOP Û TEKERLEKA KETÎ	tu di ber top û tekerleka ketî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_ber_top_û_tekerleka_ketî
TU DI BIN SÎYA SIMBÊLÊ MIN DE BIFETISÎ	tu di bin sîya simbêlê min de bifetisî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_bin_sîya_simbêlê_min_de_bifetisî
TU DI GOLA BÊ AV DE BIXENIQÎ	tu di gola bê av de bixeniqî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_gola_bê_av_de_bixeniqî
TU DI GORÊ DE QÛÇ BIBÎ	tu di gorê de qûç bibî	kuwiktionary	https://ku.wiktionary.org/wiki/tu_di_gorê_de_qûç_bibî
TU DIBÊ QEY ERD VEQELIŞÎ Û DAQIRTAND	tu dibê qey erd veqelişî û daqirtand	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibê_qey_erd_veqelişî_û_daqirtand
TU DIBÊ QEY HEFT KIRINE QULEKÊ	tu dibê qey heft kirine qulekê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibê_qey_heft_kirine_qulekê
TU DIBÊ QEY JI GUNDÊ BÊLÊ HATIYE MEŞKEKÊ	tu dibê qey ji gundê bêlê hatiye meşkekê	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibê_qey_ji_gundê_bêlê_hatiye_meşkekê
TU DIBÊ QEY XWÎN JI BIN KERKÊ BERDANE (SIST Û GÊJ E)	tu dibê qey xwîn ji bin kerkê berdane (sist û gêj e)	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibê_qey_xwîn_ji_bin_kerkê_berdane_(sist_û_gêj_e)
TU DIBÎ HEVALÊ MERIVEKÎ, BILA EW MERÎ DI SER TE RE BE	tu dibî hevalê merivekî, bila ew merî di ser te re be	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibî_hevalê_merivekî,_bila_ew_merî_di_ser_te_re_be
TU DIBÎ NANKIR, GENIM BIKIRE, PERÇE DIKIRÎ, ÇOX BISTÎNE	tu dibî nankir, genim bikire, perçe dikirî, çox bistîne	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dibî_nankir,_genim_bikire,_perçe_dikirî,_çox_bistîne
TU DIKÊ DÎNA BI DENGKIRIN BIDÊ, DÎNDOQ BI DES DE	tu dikê dîna bi dengkirin bidê, dîndoq bi des de	kuwiktionary	https://ku.wiktionary.org/wiki/tu_dikê_dîna_bi_dengkirin_bidê,_dîndoq_bi_des_de
